,GSM590840,GSM590842,GSM590848,GSM590850,GSM590851,GSM590852,GSM590853,GSM590855,GSM590858,GSM590860,GSM590862,GSM590864,GSM590867,GSM590869,GSM590870,GSM590871,GSM590873,GSM590874,GSM590877,GSM590879,GSM590880,GSM590884,GSM590885,GSM590886,GSM590889,GSM590890,GSM590894,GSM590896,GSM590898
TMEM106B,3.79584078999662,4.96855371643443,5.72820026709007,4.94250215094705,5.6661021225369,4.62092364999129,5.17074347078103,4.45763203475472,5.548277462194,4.76166927102347,5.57150451495663,6.25646217226563,5.45668707538059,4.79426209506978,5.20219226462937,4.98866836177619,5.09016302548155,5.58906839247065,7.27706075083473,4.68397505737263,4.20544216882931,4.57107817289751,5.18834611926755,5.58092871186832,5.78133584304695,6.01040413876192,4.58691039267128,5.6845951728083,5.71314855420623
TMEM106C,7.93042758048554,8.36555089267269,8.25112312847894,7.79716010111664,7.87444845878581,7.82818569135841,7.84571103602492,8.72621931923666,7.97096727600788,7.81396735320966,8.02886566536741,8.35005787344181,9.0227469481977,7.77023464461942,8.31953232231239,8.0367514098307,8.52446311157578,8.30951076079251,8.16130304510788,7.32899058330863,7.7295614622228,8.58201618071226,8.66955478576676,8.16290817102997,7.86918288086758,8.86073591690782,8.39607622346103,8.66844756016088,7.94939273081314
TMEM109,7.86267998107784,7.57528472648834,8.40575367259836,7.99118833294346,8.43451796841103,7.99249371328326,8.04851558347215,7.30244565646536,7.92728296416127,7.11620494624372,8.15363714226737,7.96010866466164,7.37222982781818,8.03719719836104,7.75921150926898,7.56327124104973,7.49517518334477,8.16640787200905,8.33323392719203,8.23739476486774,7.58239387208002,7.73545181254669,8.18162900551417,8.09791220521689,8.35526936607526,8.79519821222848,8.51008399311537,8.38974337605432,8.61106833966604
TMEM11,7.2222012279884,6.99010167716128,6.87151147791765,7.27324790978975,6.98219820504676,6.91481863708541,7.13071822076603,7.04414286939488,6.82338257771412,7.1691187122381,7.44369109825123,6.76838252769087,6.80850842975569,7.13620803760133,7.23664738863847,6.89341154466549,7.37143515563962,7.2159720110802,6.99383528064025,7.12620741127441,6.62987622709536,7.0834203313911,7.44480047959999,7.16227767687933,7.44933008587819,7.26566034027541,7.59955435745682,7.53350879484581,6.84158057785298
TMEM115,5.57885302307288,5.07779395235541,5.21530479687304,5.31459938423992,5.42571537717242,5.55598415750769,5.44211457048311,5.46073766837499,5.13557357148829,5.60114482163949,6.45275827795778,5.82775069595552,5.36021171789075,5.47852690918017,5.56588557814822,5.24661114411092,5.30163984576551,5.30174434159684,5.96956263235507,5.05639430278255,5.25568231430433,5.01665692520608,5.33652241153155,5.3442106830494,5.50193398143213,5.74416372037886,5.79187433865762,5.7835841710067,5.64228946532432
TMEM120B,5.31018903646621,4.41276502864032,5.11367455544287,5.01579862129399,4.80196658643859,4.77441166367007,4.7653559536006,5.20846848628512,4.99617412875719,4.42613841906451,5.02743551741452,4.65909061925137,4.68752514299213,4.80928564623872,4.90615923443622,4.64298211360818,4.98065206475743,4.46575732734235,4.87335501615353,4.87394814609393,4.8483102380349,4.39192701530096,4.74033069465433,4.61100960630412,5.060073361162,4.70800608899321,4.90480928080764,4.58458922287782,4.90482676888051
TMEM121,5.25319099292642,4.75460333196078,4.85832110732172,5.03903918509501,4.72597044703181,4.46994974173654,4.52954181152767,4.66049692121891,4.75768457713682,4.78776096436529,4.74284063186684,4.69977841904279,5.13941371561124,5.17355064849131,4.72364062229902,4.53880292551444,4.79323786774522,4.81300104407491,4.48348988298088,5.01529540761207,4.76190224806401,5.19453298317308,4.86765061077929,4.45755231423143,4.50459792216737,5.30474001492114,5.28210920146648,4.71409659593384,4.69495420763421
TMEM123,5.32312140902244,8.43935142403811,9.1690732198415,8.59264338137995,9.43650158084672,8.466226491813,7.7698661101551,7.2682100067042,8.15020603235157,7.39466945166474,8.82831920196783,9.71126081102759,7.39710284942728,8.35066208892039,8.19121627659038,8.4383915498284,8.44420023168355,9.58400720070926,8.93991474632184,9.05094705397441,7.14435613612585,8.13240192670615,8.33692894296457,8.38317241832391,9.54344562046172,8.79650587276516,8.40797895985996,8.41479162663219,8.66364030813044
TMEM126B,6.98694902650953,7.91525781290588,8.07470569249303,8.19750798416453,7.59500839982982,8.13275191937255,7.67172982558821,7.45573773940524,7.88101613308367,7.28744266920243,7.85943666814191,8.07129860368753,6.8842080586367,7.86520421875495,7.41211636013727,7.71890813380231,7.75354801985177,8.81099620777722,8.63220669322062,7.37897763054256,7.36963240515066,7.27276699015794,7.32779708725154,8.44531211483178,9.09153513445064,8.01781168023112,7.74737036209616,7.69094982310994,7.84771716492113
TMEM127,7.3730722675564,6.50105362531464,6.89708977420814,6.75730530698367,6.96225500699494,6.7508265928525,6.52912260800552,6.66395941610621,6.66552444337817,6.70370258150973,7.12113189652314,6.81769329156887,7.05273973685094,6.94026657261637,6.8979498661267,6.84652030623722,6.55030787440876,6.80451951700275,6.35510041121958,6.62371273712666,6.48568601140658,6.18894015426527,6.76709750159657,6.83069638124151,6.85724937051997,6.80110925247872,6.74084994041186,6.7872246778602,6.79027367607807
TMEM131,5.22823648597106,6.29411765485738,6.26531202159274,6.44587394278125,6.2911924949515,6.31291525094382,6.76216998667429,6.38554337290002,6.4320908350562,5.5520146058775,6.09489959831854,5.54254524795448,5.85301745240953,6.63894383125793,5.82554607959755,5.25718019569791,6.22077312375986,7.24221549046803,6.40898308618584,6.71221399675566,6.41247243595551,5.76214691101929,6.09669721561316,6.33139970782903,6.32844475208623,5.91946148154318,6.14043298620337,6.87091942766174,6.18064234791684
TMEM131L,5.91775431136984,6.19524448354647,6.26873271549302,6.36179614678021,6.31254319090277,6.63367661322729,7.41664296334907,6.4071691811302,6.77952214793825,6.12864672249316,6.4330420876102,5.59681301203988,6.14750451901228,6.49488876803723,6.29752903315972,6.02577524476905,6.2919407272422,5.98354252200809,5.93026608560986,6.358428658183,6.51666196008148,7.21155228949153,6.27242474744238,6.22569635335994,7.70870332539942,5.62417997551398,5.99736024462902,7.76771906808085,6.30104898225321
TMEM132A,6.32998908760583,6.28123031481938,6.8265577983696,6.68271140028172,7.91163841611431,6.35282838931345,6.13333540232466,6.83248219336805,6.92048585430803,6.25314423421749,6.71926592044449,6.57047627502396,6.35945513556397,6.07753869676296,6.31682349050456,6.10191392894333,5.99022067489688,6.91712318502683,6.46914513679839,6.80138864445087,6.67307478885623,6.3218205902387,6.21809913735318,6.71120782921129,6.31796709275517,6.64386437580854,7.00830446932826,6.39620047040902,6.38771750963294
TMEM134,6.55297420806943,7.20135670715723,7.51227062847953,7.11625279541055,7.08429589288321,6.48042156143225,6.71275637375264,5.7559182473015,7.15325938840795,6.7601033064602,7.41610190403132,7.00887582343984,8.21918185687904,7.5745121202645,6.40328531796911,6.64083272248544,6.80020081307361,7.11072204468875,7.32420032031203,6.78371750241421,6.9495840692815,7.69233406057686,7.15123897094671,7.33200047043587,7.30585724157883,7.57147015796878,7.21178898634617,6.72714845380347,7.47130191819779
TMEM135,5.94313673443661,7.14461385556731,6.39485226156509,7.18073654490518,6.57242721598803,6.46815519069171,6.28139525350099,6.41420829195608,6.9522666232591,5.99272510231,6.40268296293105,8.57018304792832,5.90545599059912,6.52860560229344,7.28371686776177,6.65872742105005,7.082609015727,6.92386951166287,7.95039238662637,8.08398411673637,6.27029829842554,7.19169584576726,6.9403578724997,5.95394905784124,7.5457956410163,8.13130585528071,7.48983232771291,7.31507865812481,7.71808778098335
TMEM140,6.77956264218391,6.47049555546226,5.60550788519129,6.2360959755006,6.03670669164628,6.83977041023122,6.68284843733646,5.876278163706,5.7703157141515,7.03119330055838,6.6449971021363,6.00580661278537,6.2427053731716,6.73273127392592,6.27662349575818,6.45434181212807,5.53380886056575,5.93110180991847,5.83916155476393,6.37365595141255,6.9135810716809,6.2360959755006,6.41849126389116,6.22039477058515,5.94420471053078,5.92432985485686,5.98505648495279,6.22741535352544,7.1477059722019
TMEM143,6.95000551253576,6.31814499451534,6.36454293805863,6.46747401248748,6.38045511486992,6.31876240032008,6.32479543532189,6.41480661692609,6.40578403608196,6.46654628212401,6.51671754122138,6.33135719564295,6.34999985503607,6.33386369038217,6.26647157352347,6.69947665017142,6.35766825240767,6.16423117469014,6.15590574051356,6.4224969232213,6.3237646754227,6.38910711869594,6.22027082309245,6.19566550408869,6.4097528301109,6.27193963220793,6.29796037601378,6.17738923202179,6.28960389569526
TMEM144,3.51435864124787,3.27503781235521,3.39260885693466,3.28519733582044,3.2383935626358,3.26840229950357,3.27981433675549,3.31171700121836,3.26408559872442,3.44620491462717,3.42231295917814,3.20734981090685,3.24491906018862,3.35657106420141,3.35851387301294,3.48100330443819,3.24897261881577,3.24314427803808,3.29436894255951,3.29436894255951,3.35377616274114,3.30343083697874,3.30176502277311,3.21432228756681,3.35285102883266,3.22540624713144,3.24656711451492,3.25700276139304,3.23536304282374
TMEM147,7.1853755626477,9.0128768507467,8.68321872217407,9.50887241675447,9.68930542800102,8.68672642739568,8.09461088995422,8.1224394215065,9.06710075330903,9.31476021734123,9.39558019094515,9.09143371879927,8.09491606574561,8.45289011658978,8.05561046823838,7.77314918347062,9.17387517695503,8.54968149223225,8.8783859086873,9.25246777422278,8.16888442288738,8.34263494844643,8.83702412848766,10.1022691907009,8.91474120249355,9.59046603506201,9.78159516801874,9.00991121575639,8.67501690324162
TMEM147-AS1,6.31914739797145,6.85501261511862,6.77189661574551,6.99903400693692,6.89045428311436,6.6874529850352,6.60278623246477,6.4223838604497,6.85902367762579,6.77754669973328,6.58505166584639,6.57930795940868,6.92025420002872,6.5264490247429,6.57212090504868,6.51690596200279,6.55632476075869,6.44598750729734,6.36977213865152,6.54439613901972,7.20550863123572,7.14034573810482,6.25474350960354,7.21304445540233,6.23958186941452,6.18755361342562,6.37865455228267,6.22742624276528,6.4430713894605
TMEM14A,5.67625476279834,8.73337566360414,7.14983823349595,8.30456428708346,7.8176457839528,7.41233509658237,7.05456180442433,8.20289726835381,7.205008582959,7.14672959975479,7.91000045397514,8.13389405256338,7.49168726731927,8.33166250808111,7.88486883184334,7.02528754789481,9.69165805193331,9.2166240340322,7.91608981792523,8.35966935510045,7.20966365981853,6.29629920808835,8.3648739644441,9.66404083498215,7.60958997638564,9.40854246837568,8.69248741501375,8.47913032148521,6.79827954251635
TMEM14B,4.89578843539585,7.18251734556099,7.8242888208946,7.73106946620474,8.15026430670803,7.63148307443299,7.33840622935995,7.93892203632239,7.04958885437172,7.35960632674751,8.2346816848452,8.3686919039554,6.18556424650534,7.50899333693425,7.2112892443497,7.06644446258438,8.87224093248074,7.83055672478105,9.17029779789698,7.26954706180455,7.24518853125634,7.11321354931532,8.20173567807979,6.62314373190248,8.66978516845381,9.30246519514804,6.78916294273673,8.42969607631924,8.11120748595544
TMEM151B,6.82179801843089,5.47842259999975,5.51556304560825,5.65983391681714,5.64043022639562,5.65960647033217,5.0913506660059,5.35380378778043,5.34928057144601,5.63814487269393,5.37116935634183,5.45199209463538,5.47444123805852,5.41756921846399,5.62804351439773,6.02064522609159,5.37590961611818,5.07684000614801,5.1866363324151,5.69204085256465,5.6388297005417,5.81718168472891,5.79386863112838,5.08210241747592,5.15192236701246,5.49963842294442,5.3848062572131,5.26450959619175,5.40500841349791
TMEM156,3.85789251163429,3.41306879395317,3.3671381154256,3.41398008335411,3.36613047116815,3.3565351349037,3.49733656348486,3.27073657073864,3.39358135388136,3.39991162865313,3.37335540093206,3.17617836925484,3.48697116119293,3.48966641238052,3.38654110387238,3.42896326222391,3.35544531446868,3.34348754088729,3.16951882293696,3.35178980109922,3.27705144225799,3.19608583988776,3.31066846459437,3.49546562346984,3.30796787313319,3.3284791867361,3.29806641461974,3.24554381539816,3.35762258120466
TMEM158,5.62713987614268,7.57235778827087,8.3914370118952,5.48366711239662,7.81404195944671,6.6609251331281,6.17637429209282,7.39157753166213,5.58879521090366,5.84303293914259,5.85054444597141,7.58867381543233,5.81578310207773,5.49800414762129,7.64075172453449,7.30286991105558,6.31341044675681,7.89407330452691,5.26437813095395,7.99981534239895,5.64704043324272,6.04705881704873,5.95987369307884,5.91168291061856,6.09676827130392,9.06649236144814,9.17639321788571,10.8156754012241,5.71291245028346
TMEM160,5.07072376784387,5.16369843920927,4.96906066473294,5.31992464810657,5.05409854611765,5.29385709567608,5.06196351754317,5.07780726665254,4.89348789258971,5.11926913049669,5.58600418116729,5.30482586820454,4.85664960976709,5.26016032021059,4.95093024020409,5.33834017514829,5.95313918267292,5.3698559313202,5.25918340729852,5.13399153518515,5.22527483459737,5.51832620515481,5.82513521461996,4.94878313739543,6.18264743577437,5.81956348991393,5.91508299279834,5.93162252255195,5.95995560131628
TMEM161A,8.485057290174,8.26266565349852,8.31516896448065,8.92300499462176,8.81693335752732,8.56097472602686,8.34569377784795,8.70051033665391,9.11439459140794,8.58598242961384,8.58662438640589,8.60040703888574,8.36453474564057,8.10781374402967,8.35258802375248,8.626029858313,8.49991603598998,8.57169078817277,9.1035278251062,8.67041978305304,8.3306508013734,8.92511970622911,8.4286422305597,8.43381246417373,8.3166049225001,8.66633443687404,8.72026105694426,8.41525963653274,8.61787486738246
TMEM164,7.4766524077019,7.92674474424154,7.7472432039966,8.43595863284487,8.28085212951596,7.35457713784556,7.44865584141004,8.6632098029662,9.25905730675514,7.75989819252363,7.26505843710269,8.05889650275909,7.6476361289814,7.69229513917579,8.05049766123317,7.21461668856927,8.35477408638304,8.20365579649916,8.43095964213983,7.61607470788149,7.39204974091641,7.99123016059996,7.78079875699571,7.97923181203773,7.99170995009785,8.35628682333192,8.17445189754813,7.51332393605064,6.85781702768616
TMEM165,5.59261238193173,7.41989808054701,7.38763587090334,7.01403502053377,6.64568618523194,6.77086978443784,6.62435398397948,6.3307781710899,7.06370980142689,6.66204990701502,7.17514216212647,6.69685533620707,6.39805149242853,7.10936399104679,6.68636716743254,6.87478783712837,7.03897147289009,8.09456203298156,7.01727668419871,6.76919653722939,6.98116700440215,7.05125937480005,6.76813524165111,7.52851813765828,8.98432093596375,7.49789537367045,7.0653828486096,8.35792402503143,7.50521645551598
TMEM168,5.08550955038613,7.15601185325684,7.41895128405376,7.41983542986432,6.89867496426468,6.35181570910009,6.93938851568839,6.95048412560017,7.77445955978339,6.52246882681347,7.19986971640992,7.38526514218624,6.48844623403284,6.1290921724119,6.01659784818367,6.92283361181785,8.17394584632324,7.08516148097081,8.53639303750781,6.34470380155494,6.98873136701821,6.18480582952159,6.86328592579094,7.19681615069351,7.44135019996284,5.96234102146304,6.3150140161201,6.10334692669274,6.05418053750262
TMEM176A,7.97292970014608,7.69240626841822,7.06891538944001,7.14225296090837,7.05145445850426,7.02688924928626,7.93604716426794,7.05814907358118,6.91656252535676,7.46912607059925,7.03167246843746,7.11073709092404,6.73198470161634,7.64349698398221,7.0381763781425,7.59336980758677,6.61747420185132,6.70694079871623,6.79250209304326,6.84650297808241,7.57072907935061,7.18432253548331,6.72967996190275,7.24014245420848,7.06924585248139,6.6691791802046,7.9041710537065,8.05054340587876,7.19230580127923
TMEM176B,5.47100094459017,6.4417791448781,5.52947330711805,5.9099905503567,5.09043535430972,4.79063838061755,6.43193802207096,4.6372040974124,4.98765466035112,5.67315886108513,4.92003099509098,5.1490287006418,5.09855815521879,6.4903027838984,5.08724821009137,6.25030475543469,4.97570400262696,4.82800676423983,4.7026585862471,5.03915766963448,6.17123229589679,5.54132768328334,5.22674601453571,6.74369813377001,6.16539602898991,5.21906084039324,6.87163851128277,7.23780199939589,6.04233511055737
TMEM177,5.00450005886422,4.9954795064906,4.8233127191171,5.87987983477096,5.29366219985628,4.91245568158503,4.82178036977887,5.25801400942708,5.35095769435334,5.13476841883791,4.92301873867051,5.0293516038821,5.1875492773922,4.75672012358465,4.74654070955893,4.54305426743297,4.68326453628926,6.48282727684335,5.28562187190412,5.6105894243097,5.08682932895539,5.10388769648714,4.89039068878861,5.20877328335125,5.72031386484748,5.6308199083015,5.27539075616838,5.44474059075005,4.6559561392685
TMEM183A,7.2623597062838,7.95629393774494,8.20398698592866,9.3594307045143,8.08841058537736,8.81375571641174,7.79278600567677,8.00897752569949,8.13658874471314,7.52813001740691,8.566954877182,9.2715616942809,8.26609157071322,7.44168852203107,8.21864551192001,7.48398929765446,8.64448626451027,9.13542974898467,9.64475558020144,8.88268025875955,7.54921979736663,8.0527299297933,7.999533934676,8.29685052211305,9.62360293453026,8.95340399139111,8.8392756349285,8.62082176221715,8.23730093530615
TMEM184B,5.70505883760522,5.44141484217594,6.01343225526218,5.69482192170471,6.1099590066937,5.6059459463534,5.68262919691838,6.01473013478388,5.78392349826463,5.50101218555425,5.9966442701487,7.87233295076522,5.7662945472018,5.74417465550176,6.33143014505681,5.25131806886661,6.32180613378674,5.44591214364677,5.42053136093926,5.62664356167253,5.6810679982623,5.48945235323586,5.83676402132117,6.38929349099427,5.84835381927236,6.29095206632337,6.23002609727722,6.22925096697037,5.947908692672
TMEM184C,5.30474021895432,5.83088942407554,4.99499042514008,5.25056598631255,5.27900643697858,5.16775697430317,5.23982585619414,4.95279509762268,5.44820962103025,5.20367221715239,5.33491296856228,4.99338971473109,5.54406496246078,5.37708242657722,5.19912149869469,5.12612281834929,5.04507850652424,5.29804556888092,5.13721463070613,5.43544970849392,5.31893692130049,5.29471006599952,5.27196312806772,5.40965887322011,5.1140941439679,4.83024939344649,4.89012334583446,5.2468770101378,5.39453587708852
TMEM185B,3.85634303690754,4.31237076219425,4.42278621086958,5.4763465734029,4.5841183461107,4.49538790845523,4.004927819296,4.818014137807,4.49218871762953,4.15055091696932,4.24914473931862,4.64416487880886,4.05142537681743,4.25109010861543,4.11140208443237,3.95863071201381,4.21476345048913,6.19567716907686,4.59113016089838,4.57790887540911,4.15954579517619,4.15084793110237,4.18232219058185,5.48979076644998,4.87876567219673,4.45205191085538,5.19164995458605,5.15159966868938,3.73925435193101
TMEM186,6.11796524828641,6.29456860655893,6.649608906966,6.23504741219314,6.17039135021338,6.74175616920031,6.24689526364962,6.16867345254983,6.52651391898991,6.43907833252182,6.62743252384566,6.91447053543151,6.34429197209072,6.40144787435879,5.96412675889795,6.44560434090631,6.14991664513877,6.55936795477028,6.38138780125788,6.42511798241332,6.33324496597496,5.70198921673227,6.20948500521199,6.66509220633928,7.21761428252077,7.414494705393,6.0750715018505,6.36529448987567,6.63762456578165
TMEM187,5.97143988917957,5.88979617731108,6.20578054480977,6.60338086175515,5.86695183020033,5.19040370740457,5.3313887758918,5.95259754376971,6.17735093307094,5.6698819770067,5.7082816449029,6.1937292458716,5.98367510788433,6.52842913679089,5.9703580129138,5.26879736088272,7.39131306692039,6.55264611319278,6.04152694298933,5.91147554340583,5.96986487415425,5.58810877254748,5.3337632112265,7.20069804019842,5.53846756370145,6.195564550375,6.54368434789336,6.68169763527117,6.3401385603292
TMEM19,4.67138071636359,3.84682410118996,4.23041152677619,4.05257838239153,4.18891748828174,4.22152797571356,4.31521037986898,4.07545764340329,4.25360988729216,4.24218502195963,4.09463926571939,4.08802564653402,4.2982257618019,4.06655329315935,4.0548158944318,4.24028752793948,4.12829357490734,3.93772109117353,4.099440722186,4.10454998539939,4.09660812585676,4.11358022898551,4.22908676985821,3.9410125174302,4.10106083927505,4.17352347200618,4.11008444363056,3.90879776308168,4.1913639371668
TMEM204,6.27836469468041,5.55661936720892,5.78288830195696,5.40438710718771,5.30165168765615,6.03797826703838,6.41577713835529,5.37476938688105,5.22802597785716,5.35111732416523,5.37567050109636,5.11942072991606,5.69535389292386,5.89616581730924,5.9337247679708,5.75394882508545,5.1392189777703,5.64612665876909,5.28438182000566,5.33247358237891,5.31607303703198,4.9557699056962,5.5724127122603,5.84402833749514,5.03715711984656,5.40204660931846,5.55590722320592,4.94947121562878,6.12787386745821
TMEM208,6.2274848516167,7.11531586487856,7.35824823457244,6.51733958221341,7.18000479517266,5.97733025245062,6.53247109043558,6.8079855336309,7.7560817271762,7.11688426044481,6.68926291501425,7.83204000209071,6.71438433360215,7.05476089528291,6.90332879293162,6.61522063851591,7.05474873475017,7.25289485957835,7.13890760560387,7.67082328321599,7.08647666590853,7.0566876141936,6.94164814852673,7.05563039420661,7.58034267930698,8.91062118240356,7.35495639042925,7.96957501917624,7.45396581973992
TMEM209,5.28554649793969,5.17133235128705,5.00085380108057,5.01101211841888,5.15368125023142,4.93372657682871,4.75855618544741,5.01918419335972,5.00785419855848,5.11664853194661,4.98284942847131,5.02040521714069,4.73582880649651,4.9305331176321,5.02799364849113,4.96358752255205,5.29765575145954,5.00142677953223,5.29738569780857,4.67017349811866,4.70676140702657,5.27329020667038,4.84771335089151,5.01024615176833,4.88314440758983,5.15491022102686,4.54965635282837,4.65518713839844,4.72053691641084
TMEM212,5.656155473215,4.37878717022788,4.65172865410987,4.5061076516757,4.61135939222695,4.76812878879164,4.46650926650886,4.44226121629154,4.22151187726693,5.49807948854057,4.75576785569904,4.18903602150625,4.59525587032171,4.31686237767748,4.3647868793238,4.65539144713137,4.30295395354166,3.7747385554988,3.98470705879615,4.47146835354588,4.53210453185281,4.50030512820057,4.4250982775588,4.37815769786273,4.59441736454411,4.29182858116696,4.05949566701591,4.08171860703018,4.15380129535998
TMEM214,7.31555067535145,7.33788822804341,8.1498901874852,7.83718430345599,8.43372350583353,7.42253608404645,7.54405962598319,7.24059350259265,7.07959088746387,7.41130310184604,7.41810935237283,7.31517871078864,7.02416111166307,7.23740454475887,7.1483261336366,6.53044079852015,7.61431356234106,7.24567574854752,6.77870288593786,7.27207468681354,7.31632758493745,6.66390838282163,6.90530341306396,7.52315508368183,7.09412719714961,7.78493741449896,8.23055626930584,7.96115239655996,7.2255516106059
TMEM222,8.30979915926389,8.22792421428508,8.23713405286098,8.0214547787731,8.13488973366749,8.17728521373675,8.17125296331208,8.30358168302336,8.31353482861614,8.10659018006928,8.07252112459243,8.16978157062804,8.27922066737691,8.18188604584209,8.17817463114383,8.26207548642522,8.00392170897619,8.21378726379581,8.03241673315976,8.07343425460742,7.86015146533157,8.40782095861567,8.12897834971949,8.0540222916537,7.96501146440171,8.17288203238819,8.09743251524963,8.63195282073647,8.55870762849259
TMEM223,7.41352235245567,7.49160346641411,8.12543562113058,7.87116243727504,7.84498105404419,7.68784399763489,7.65547561249216,7.56541424860639,7.86383254312699,7.06949768152136,8.07801393658179,7.58544699391567,7.22442067837659,7.37610922751872,7.06550079386875,7.79812490551792,6.99048506414567,7.64687887839079,7.97305896254612,8.27175209412571,7.55125096950886,7.463657075335,7.30384551919536,6.69957998693518,7.64183319644331,8.2338209327819,8.00494704062993,7.74189691265412,6.98984926055623
TMEM230,7.0391710209652,8.07614387988618,7.27148726768042,7.32231516604609,8.0539735880184,6.52053211081913,7.54532816529011,7.62607808320961,7.89613637202865,7.14259686500899,7.79291172741971,8.75370456260175,6.31194309154206,7.61921695637896,7.19871193490132,7.55319165115202,7.79291172741971,7.04172452686887,8.15587776023003,6.83758859683929,6.50482330868085,7.65632306955838,7.5597737953198,6.23987468040091,7.04797222492363,8.1507798460388,7.59722238986041,7.53244641549132,8.8116933879942
TMEM231,4.14282539395237,3.87655529361545,3.81641363098462,3.7811323223984,4.1524341087887,3.7899578713281,3.84100885430221,4.05469261930803,4.11365105617261,3.93298283663208,4.04296729319472,3.82045120565717,3.65715708601516,3.83483697896481,3.87324105082626,3.82265015217758,3.93319506621783,3.7497932732776,4.16826111305382,3.90747669357088,3.90693931276081,3.79654269113189,3.84629151725561,3.83068735116569,4.0999842681974,3.99642219640891,3.90828337243765,4.04798733823953,3.71101453360162
