,GSM4171496,GSM4171497,GSM4171499,GSM4171514,GSM4171517,GSM4171521,GSM4171522,GSM4171524,GSM4171527,GSM4171530,GSM4171531,GSM4171535,GSM4171536,GSM4171541,GSM4171543,GSM4171546,GSM4171560,GSM4171564,GSM4171572,GSM4171574,GSM4171578,GSM4171584
AAAS,6.30898951628754,6.78371200060881,6.45841697343969,6.74375425744832,6.72599331599178,6.4816545770682,6.7754834288918,6.71661669224642,7.12747629957227,6.69592797344006,6.91989667771362,6.71048501507603,6.71661669224642,6.73119452056948,6.91748020702618,6.24782749257699,6.98373426319834,6.91433939055067,6.84054867426583,6.46342310882563,6.37817801371396,6.65714334135379
AACS,7.68006424282415,7.13024683002436,7.48797964691432,7.41390117981074,7.16565826083804,6.54774587049759,7.2683521579832,8.04858294179639,7.3789780470075,7.86761735392218,7.97073047580228,7.67880568614574,6.9919466741785,6.78237332911581,7.78502660276523,7.60374606201214,7.45187420126198,7.76237701567841,7.69883434794549,7.19919734061384,7.79456883384602,8.79015451464248
AACSP1,2.42231807432607,2.34587656985021,3.21573522050581,2.31937023150562,2.34599168383003,2.40620122082259,2.46036710388504,2.41252920773869,2.47853144352993,2.46127171105104,2.23869339819806,2.32504660066944,2.28670106426177,2.1612597002413,2.53754826566587,2.27050517599995,4.20524267665859,2.2028751304486,2.4432957888314,1.99199438366222,2.25753179037585,2.60545422471311
AADAC,3.19330815081223,2.97263817021606,2.7858195169365,3.40113102975023,3.22594307275502,4.23728264478387,2.73694326602485,3.99893884806379,3.02764533208635,5.04971168722998,3.15484159326315,3.07747781902097,3.09433191787586,3.34382959112061,4.04544009265352,6.64385959190933,3.64224067167593,2.94444373953134,2.91899844356861,2.93762275589409,5.88884929469993,3.35620886293195
AADACL2,2.50210605450237,2.51406794944437,2.48016444317038,2.5610091078489,2.59109671022145,2.41285778447848,2.37111918459498,2.50077797174783,2.46631642200427,2.54447746135697,2.50865734420925,2.73158425903593,2.5046465173778,2.78869528535933,2.24682425414857,8.30145876330749,2.35372503540959,2.95376169167181,2.3376548518182,2.49354934213416,2.47354893975744,2.51378902903395
AADACP1,2.67168407521458,2.53999823134337,2.68151531154572,2.48303515804731,2.52832835200755,2.81096932234866,2.33482371289863,2.58846005757671,2.71988874467508,2.74776700261556,2.50837090860941,2.95835666410022,2.63358083020782,2.63184008724666,2.94851619582038,2.51963774856046,2.60704593276064,2.7423146764361,2.38164083124408,2.69823010003935,2.85450813914873,2.46194141380677
AADAT,6.53253839992502,6.44097065369434,5.3816402923225,7.25912339876913,5.15427314686792,5.96553340842894,5.9872733311668,5.03599412999412,5.12424306400532,6.2767276304864,6.80074953991257,4.71493986228193,6.18127932783045,7.09512478625222,6.28074859897556,4.96955989864611,6.04934342677776,5.03685237862258,5.62646506982764,5.65222422697944,5.18408640055631,5.70752605940534
AAGAB,8.10602184456133,7.82845045624832,8.01117168721849,8.40612900757117,8.39781460018178,7.3934443487401,7.84605694466581,8.1519502954282,8.42891422950567,7.58189917509748,7.53330400949464,8.30380432910144,7.69461291792668,7.95275277965038,7.71822509603986,7.69881201309887,8.11786566467892,8.41493347149258,7.40203547957229,7.888670979053,7.72247748594105,7.87312129343057
AAK1,8.81806080148664,7.55310807597279,8.58458616029498,8.27838902757242,8.90849413223921,8.24323488772485,7.83275154907102,8.35489744332165,8.16082666816918,8.48942519672456,8.21955012077042,7.97758502646223,7.90953460683354,7.97201400224641,8.8788288450732,8.51775371288069,8.48346190104434,8.26079174860847,8.00816658745048,8.24885967800285,8.50887534015393,7.76899109131225
AAMDC,7.59419961455882,6.23524359449924,7.03734473943479,7.23724525052224,6.8920180563748,7.16102935547694,6.63805769399393,6.94637102638179,7.08067401248946,7.14439471893299,6.03684272709115,7.1638765844364,5.69636447177614,7.17415192347228,6.87176402706846,6.81551829705811,6.59365087513724,7.58075559110713,6.5466425691252,6.74401704419945,7.59880505694495,6.9033785982319
AAMP,8.40249437275991,8.89061628889231,8.8313750927509,8.95100083676762,8.51454526970793,9.14040659304161,8.69495827969772,8.56863938941974,8.75478826925318,8.32206652945235,8.41263502974338,8.31442675228825,8.62441210414786,8.41463792240576,8.18979466625455,8.4032779842998,7.90825335259816,8.72935511170498,8.65985997206563,8.2614488096935,8.47647592590981,8.57015757568529
AANAT,2.68264835433633,2.53999823134337,2.89430112429109,2.83620143467037,2.60717634271341,2.46511050463497,2.57180668381501,2.28582702871034,2.63857909333545,2.51162043250551,2.69671477772106,2.63074468581212,2.48745797996733,2.68848166582624,2.85820360476791,2.8077772121833,2.57916252305976,2.81694935634233,2.7265350080496,2.82481369655607,2.83828040386445,2.80927560216342
AAR2,7.16658030310799,7.59810738876056,7.12479335935066,7.72599672258449,7.54640458284716,7.12964477911929,7.71257600696415,7.67075229609326,8.10234896780866,7.7100212681975,7.26203951041444,7.35650201620062,7.5253930439319,7.32966112033244,7.48140160639695,7.32232419261019,7.69068122257039,7.67261568636898,7.82391011775476,7.70608579315776,7.50085360639589,7.52118488625056
AARS1,8.64956971454773,9.23059178941445,8.4448095905623,9.28967563063472,9.03749580268002,9.20662043431645,9.26198731551766,8.8600953947059,8.72582573127228,9.31997505335759,9.80700334305897,8.6430447926461,9.35758490559526,9.84007442957697,9.7154849540037,8.63852762950591,9.12622239077729,8.97092926274283,8.96767555747373,9.33187364861905,8.94901463591802,8.73541585468012
AARS2,6.40958749517333,6.61488628910003,6.70233626653776,6.30648298932947,6.45368163277032,6.06026823095012,7.20029263299014,6.37962478028838,6.76032246050415,7.06666800010436,5.96081034279309,6.13591764275385,6.80263700562749,6.64565734495765,6.36906858514398,6.45834216285801,6.61946612984431,6.34757874238915,6.64806111221722,6.35279791649534,6.01346176224352,6.3163974927726
AARSD1,7.28757630611522,6.86748408985476,6.48892470267219,7.03596945332776,6.33326830048081,7.33737115791655,7.30274683011023,7.17468653643305,7.31559596522959,6.95940839784638,6.65059589879742,6.46886521615859,7.41578291584745,6.84428982523377,6.65219377902683,6.59956373104715,6.88701788123315,7.34844444888076,7.04774688106381,6.96890852160614,6.78637259718134,7.16014286939712
AASDH,6.50141557892853,6.17426033434121,6.70585649908886,7.87035979231786,7.28158931917452,7.61013793316762,6.89094064263146,7.64131109287188,8.19758045725645,6.43663365452808,6.46810553448527,6.82250369368675,7.74400290221983,6.96328684947338,7.68514594179594,7.19802515418832,7.42418402325144,7.59740729910158,6.66638783719898,7.18751276563956,6.65217250847052,7.28208252714181
AASDHPPT,9.21326313437631,9.906426221262,9.53110410165914,9.28962478473401,9.23451320391463,9.29116980892441,8.8375644933403,9.58437492166039,9.93285979299782,9.09138293061181,9.76739295082118,9.24658353497666,9.065250818284,8.6879760727812,9.71721752803742,8.89173194997876,8.35324655324321,8.91866644437372,8.31990829026751,9.69646029594568,8.87470071374338,9.26463519835572
AASS,5.45211026535028,5.00800205675577,4.80718566119775,3.85986806392883,5.19591181516714,4.82795285473553,4.17344690944113,5.87088183991635,4.05931516990812,4.75793553850029,3.64369714895174,4.42352171480374,4.80207272414822,4.42635845161882,4.65725249653562,5.70666444881389,5.22700305524783,5.48604530507286,3.89488766015558,4.48484782044476,5.7398760101211,6.02645239717228
AATBC,5.95226838080606,6.54123558337337,6.85025699627355,5.68819859535335,5.00751369819608,5.78987665221357,5.55467328143752,5.09658736687646,4.18467315240243,5.52883209361625,5.5494815150534,5.83045695270622,5.40950297564111,6.02430058151427,5.04891405946579,5.62710576088712,4.5398707090789,5.05099353070721,5.43064059261241,4.70470528975395,5.14582974321645,4.94678416422696
AATF,8.59345544676561,8.50630172971939,8.30008718887663,8.61237679691465,7.78197476434053,8.65834683929898,8.33062979062531,7.98876653982788,8.30791248937628,8.28609618360134,9.09759660020599,7.86148288033127,8.4139724577142,8.26028108606166,8.10813120249364,7.81197974098686,7.65752005596658,7.88704236922029,8.07348114977835,8.22684352952177,7.72683192307047,7.72535066488877
AATK,6.43863144657622,7.2097342645042,7.08258471440035,6.95055307447501,6.66930905426312,6.57773398626301,6.8080279968498,6.65755549139386,6.27915950400357,6.44888999866346,7.39779495177099,6.32240216114389,6.73062325748313,6.94746382017751,6.5512068840799,6.78218625771201,6.85268510161084,6.60826469906434,6.50653408689289,6.67074742051783,6.62469262330454,6.66292897950201
ABAT,5.73201233164057,5.41935329584863,6.49444797708237,6.21950627887866,7.15341128760156,5.93602596178827,5.62373820204927,8.18920092425267,6.89047467896824,5.84003351428868,5.98543495169214,5.7746773329114,6.22452039864182,9.12082793706236,8.60328971853219,7.15531482564327,7.60022105169995,8.87395623726427,6.61315383641106,5.79519951662517,6.70229178057549,8.75377894245053
ABCA1,7.38464851189909,7.26845900779516,7.39526557305609,6.62856053992451,7.60367034275844,7.40443747499794,6.66741387255108,7.92531720725481,6.83466437185167,7.71507450382917,6.68803194493111,7.33931746801983,6.89960438015787,7.19686664256579,7.31396750402392,9.34992338286223,8.04166760724332,8.09323606520872,7.20842994406018,7.79556041018538,9.13330676847906,7.91600094450771
ABCA11P,4.84250081948023,5.81953449488357,5.04250024906264,5.1758598142159,5.08447956011445,4.45687667258387,6.41723081854542,5.90711084420467,5.35089911555825,5.78330504680901,4.36705243851988,4.31949923312731,3.51488811073897,4.52874927213694,4.99500759776757,5.11417138370313,4.71092686396797,5.87821592233125,3.93385608896885,5.59734136675997,5.57285691369761,5.95408735697482
ABCA12,2.96401710029974,3.50565002902027,2.34807698341408,4.94118023370872,3.32036090171138,2.3465390303541,2.94532750105877,4.99075648066979,3.78400099584471,3.14288319294509,5.45960871718515,2.47991573083896,2.93113228064813,3.6853639151344,5.0429037559065,6.62438753239403,5.57626804719407,3.9202135322243,2.81414757288401,2.91924535752249,2.57733296578571,3.79026404243
ABCA13,2.96167893897807,2.05879718029895,4.610917150505,2.21819622984335,1.99366102350713,2.14420571088738,2.11044396532121,2.95822954001126,1.97935127467654,2.17255859296711,2.19778860259859,2.07684374483789,2.44769776028043,2.8028127054601,2.28164881276589,2.32793786510135,2.22436608574285,2.17251864949557,4.03876722594672,2.01684791735157,2.15585344573283,2.1981348558837
ABCA17P,4.81284211284307,3.68233155594527,4.59983423409863,5.93648820162038,4.28870562501239,5.29242592314269,4.75225756522918,4.08448454649465,4.24263779877003,4.60877299854519,4.30189554671004,6.29677721013312,7.00095739112701,4.05677755613262,4.66039142259712,3.8886239789232,6.00887863803502,4.18175298437073,6.62875621881497,4.13811737871908,4.00766795412956,4.23732854274676
ABCA2,4.99828960442487,5.41770590760663,5.16730619195016,5.27309687825049,5.44661632057761,5.16093595918749,5.07313833691147,5.42144451483763,6.15421962121732,5.11162540338195,5.39881813101759,5.22327333538469,5.32257521744191,5.5642828933838,5.60916048951964,5.33779204766735,5.32887569454369,5.48604530507286,4.98722098524244,5.34428574276231,5.54867522374655,5.40880609387728
ABCA3,5.14705434001413,6.46982912040539,6.53743309496507,6.29228278195159,5.70095060202768,6.42496863428837,6.9884082487643,6.07840525223673,6.70589356616132,5.21418212720787,6.72295944042123,6.01862909035589,5.95149604521589,6.27596692694229,6.33660698756045,5.39407574537822,7.02141914932291,6.1531911012386,7.14896806225354,6.0700351098359,5.57794388784547,6.1253642672333
ABCA4,5.07210844005842,4.53143400628678,5.41779814545113,4.62435372507119,4.50958524812279,4.54663528864596,5.44686138253074,4.39771677049576,4.84995413191225,7.18624425900295,5.69109900819548,8.06303644078841,5.11313662311644,4.51854935272209,4.81553257256543,4.61174460172933,4.56499434734854,4.99774710227849,5.07473027863699,4.78599251791792,4.87713755394354,4.70473057817833
ABCA5,6.5144075000438,4.67190473603324,5.31215641018658,5.89938390192894,5.66819854784344,6.26545370649404,4.22126743784464,7.37993732552794,6.96661018783409,7.20913982457028,7.01398298032205,6.86283212498665,5.29686415548164,6.39150709673096,5.99017945169326,6.77957916650822,5.86099875483188,6.95993051328167,4.96188260690527,6.82765291116573,6.88657471108451,7.82872449110183
ABCA6,3.07596286980549,3.60725609393534,2.84277444177153,3.42306661125598,3.48033576433276,4.81589558956712,3.77342050806569,4.64023897483882,2.95129623327982,3.95193161901978,3.42768880599113,3.42474278106753,3.4621371035114,3.49800917675755,3.44946439044027,6.21472920022353,3.94744435445632,6.41738154653643,2.97793599990387,3.69003997249128,7.51661771615242,5.09863010259953
ABCA7,5.1376710043548,4.5342632272964,5.13500951584531,5.17015432112797,4.86667245817631,4.97632622289335,4.83474125678315,4.95000115715212,4.85111600474075,4.18400062760317,4.85703440507803,4.50135217738063,5.75407612318858,5.07326385188075,6.33402664612195,5.31558664949292,6.10300202037285,5.16919304860963,4.86883769675073,4.98538181946449,5.32797285791067,4.95730029593287
ABCA8,3.79474038108032,4.32574885102337,3.17891976076801,2.82756062270221,2.97175621929072,6.85730201677604,4.50062258708247,7.15645041784263,4.98369341584782,6.18912242942559,3.29134633615981,3.44963590715289,3.52959344296823,3.13450663594906,3.16425416963938,8.28353274104935,3.59322141954918,8.43913422179059,2.90194051911784,4.33209156700512,9.67581214250031,7.39264290159946
ABCA9,3.01880162413335,2.94029219257469,3.14386658814637,2.9799045134766,3.25304202204637,4.13461171439546,3.25048774028303,4.03617220594711,2.91935870762933,3.09903191239027,2.8992481264473,3.01322878132146,2.95941823207162,2.81259497580171,3.17512039154976,4.31457875126443,3.41470318263851,5.20167951046392,3.17488802233146,3.11825704850418,5.71932058363083,4.21044588273347
ABCB1,4.0710503656661,4.1113490693467,4.83337392307183,4.31455601278014,4.12856760939745,4.74390302164523,3.90032563628406,6.72482763017187,3.69628805614682,4.09772300499871,3.99049461756949,3.69024799302422,4.24831998995353,3.72784304607019,4.54711341729197,4.91886701909408,4.14634413995389,4.59816773639769,3.75079638797262,4.14078856831286,5.23204679405153,6.41321458819775
ABCB10,7.82908502696437,7.62987293164648,7.12252361928669,7.2673202711961,7.30242043714032,8.14593067660302,7.80093472140699,6.95092588580147,7.25904618816613,7.48599435220045,6.88945797910445,7.91441512039362,7.52648671947841,7.62447788510082,6.78509060920298,7.18083531116738,7.16506140793397,6.80184067004087,7.8574138080251,8.14694648220389,7.42854826228437,7.25150787700005
ABCB11,4.08878709891136,4.2506825189057,4.29953865914467,4.13827228307183,4.05286417853529,4.06831933073921,4.12066059560537,4.17057688900808,4.70833025644879,4.01167636435138,4.34238513472387,4.03537210033947,4.06066545323423,4.29774722753504,3.9057902730517,4.25101737050927,4.1548990473909,4.21498072270006,4.25276462677297,4.43938849675233,4.10924932274796,4.36176520140814
ABCB4,3.68549750684545,4.49650638035995,4.76822655139424,3.23732687589266,3.57906081746981,3.80055987548353,3.87453863831685,3.51137559117495,4.1200670395402,4.27536461591866,4.16391161834874,3.61795026747275,3.46642119832969,4.12700938222653,4.35591480851416,4.70333246206001,4.29412332786843,3.60227348920757,4.1976265216576,3.9974702944179,4.37214736424616,3.63282832715841
ABCB5,4.96290104599392,5.27288577005291,5.64618485926174,5.43622029803114,5.28197558203644,5.11153316210105,5.1502619595509,5.2426924280754,5.40090052084344,5.24722446139986,5.26987057491673,5.4542072041115,5.33066378921628,5.2973446125146,5.3876390690846,5.5703346406029,5.53278184042242,5.32642788879156,5.57567965717554,5.33675672022989,5.46216627399335,5.51300200693536
ABCB6,6.27373364116504,5.99890420534932,5.92547249633913,6.46550183081142,6.13242903505258,5.46259943441861,5.74929294143503,6.14504818392538,6.37989185438636,6.54649256688703,5.91386263015128,5.80035513840814,6.41591472570525,5.14649313547614,5.73631527832838,6.09305833173405,7.8400191615205,5.97158112069898,6.05514785531225,6.75588918908517,6.38434132246841,6.19713628816533
ABCB7,8.32664490441916,8.17246532745585,8.36077070295326,8.11120269475376,8.07116200585259,8.31411375554078,8.08631033291279,8.37788574666327,8.36170294704112,8.24319386829668,8.49239337049747,8.33381636018174,7.67630634701788,7.82572587086207,7.81932595017235,8.21735464295253,7.55571057846529,8.19145644970974,7.96892159267466,8.29276284264732,7.90181003432293,8.43672371104549
ABCB8,5.40511820346784,5.16610553294958,5.28181339120049,4.86899065810008,4.85711491534431,5.10156425456896,5.31380086960122,4.7914616835855,5.21631289197177,5.12512188635433,5.23211369360428,5.25866286675437,5.55249672004448,4.54018186174595,5.21276958250458,4.744902184843,6.28561599805619,5.04374950047819,5.18543673928767,5.01426153138409,5.04045066834423,4.79251403726656
ABCB9,5.58386595575587,4.37120009047068,5.20428877984961,4.63040800527033,4.97443445813783,4.86399518886211,5.40580310358593,4.94345135673251,4.96810716794539,5.12518441424424,4.62107272791869,4.38144074003109,4.29244320403097,6.06045562823792,6.01318284661132,4.42855008917021,5.97106130714442,4.65270120894446,5.97987836853485,5.39226757680314,4.55555139480616,4.42914150316927
ABCC1,8.96140210367446,9.22568420948663,9.35082126446564,7.3054249608821,7.94408790593227,8.13032290642684,8.68050247818187,7.57556897850948,7.65232085598715,8.48127841162916,7.91148651704742,7.59364683465116,7.80853792177425,7.52020922727697,7.92125878639296,7.60628026979618,8.26743567244423,7.5583441604264,8.0878440782095,7.87409613080653,7.80456226189342,6.91142168295538
ABCC10,7.00092237521391,7.15154408383312,7.77311244493663,6.76137385183286,7.52802964143878,6.8790797148575,7.27731869304065,6.7660882203177,6.32828120699686,7.45782015440148,7.5268912657063,7.35499249762395,7.71767733834708,7.56889486212424,7.84623068361878,6.9257290314765,7.63632526412873,6.68853578758866,7.04643042839953,7.10120527617164,6.85861405302143,6.47923396993428
ABCC11,3.48678651024399,3.69276147939472,4.11510749005306,4.02581518172004,4.24895404543354,3.47218672728087,3.67115982583795,7.51584723042047,4.0118807900167,3.09648260270512,3.48927246881976,3.51373792637147,3.57528094855808,3.52308048777895,5.68953290755601,3.95545006645867,6.66180193591377,5.768307834562,3.68130213018459,3.88516421829463,3.94593665971855,6.23748390239534
ABCC12,2.76521035775598,3.05913922799684,2.67517555305111,2.91672738544254,2.78334475016442,2.9398366010593,2.91314172239757,3.20073217960777,3.30836235593079,2.68950580692,2.99279043979605,3.00556609763919,2.88091010575444,2.84217787603675,3.45191030606847,2.86221381977638,5.18847567852525,3.07751537070425,3.3324406477829,3.2349544627373,2.92595930822737,3.42417253698461
ABCC13,3.06513573654265,2.95435553320334,3.10575086017926,2.98382547725162,3.10926741100876,2.8157479046506,2.9682045282783,2.79444542825389,2.96788344699423,2.69193412883154,2.71736400466331,2.97471129518857,2.69837857317415,2.94698142133114,2.85614222537451,2.90375036051137,2.99264176621651,3.22637870093352,3.0907497855316,2.82856001300637,3.31377371163134,2.78707133887119
ABCC2,3.08065507090579,3.13717220688547,3.03668252226121,3.06394154548325,3.06730952305738,2.96029622576606,3.0374548134388,2.81435473578096,2.76429534145868,3.07567311690742,4.74773820362241,2.87683257153241,2.85741777209535,3.56106551689575,4.26941987876172,3.24606747193508,5.06559966474678,3.07266717850828,3.39638060776588,3.81484217030427,3.4316254138422,3.22925311005598
ABCC3,6.82068280929431,5.92879164593177,6.24795073654775,6.12677416263224,7.62328834281325,5.98339870272175,6.11847324306519,7.18047003568839,5.84454852995712,6.83263299301248,6.13068988906467,6.61826778428294,6.17219370810996,6.18340620603564,7.51750449368367,6.68428884761703,9.87550529701867,7.0403297404404,5.9980583449478,7.08419113941052,6.55239614671565,6.29633190625062
ABCC4,7.69610011490192,5.27842397952783,5.30656950770101,5.17015432112797,5.23469496179034,5.40044059565435,5.16643147793243,5.57520823981281,4.6810064974025,5.8557940919507,6.88220254301626,4.8862558884967,5.94155728293197,5.49968336517173,6.4082782789906,7.44076617717041,5.83951406145368,4.79322052233874,6.80256106099103,7.42236617823404,6.26539270959953,4.93045899035982
ABCC5,7.54404724748427,8.36682721042211,7.85500484254044,7.16481318094304,7.78864663581203,7.91204419630818,7.13167420475323,7.01745447572847,7.99413469208458,7.24023562801688,7.26595912206466,7.59148311504632,8.21331695205998,7.19853402871518,7.34672787573728,8.00570956929955,8.40846822472736,7.37798753087639,7.67485063812613,7.16747629814468,7.57538272621423,7.05371262004805
ABCC6,5.42322923250629,4.84912167467807,5.59521314783684,4.46880915165742,4.94864597717673,5.3337448582162,5.4396197788719,5.6712504811359,9.30183742695526,6.52556679776856,4.3627465075001,4.22264048834185,4.02884878264708,5.6747538811071,5.25536734449737,5.22547521512097,5.27579142016035,7.2453645833103,5.51189808703984,4.36467916888641,6.89007374284743,6.15497373423001
ABCC6P1,2.48899182740464,2.42911640006131,2.5981095915468,2.58851544960571,2.71266715325467,2.57163863770206,2.7085754590431,2.61076405224241,3.30856100999327,2.68598854253403,2.61857740863359,2.5933887743753,2.43143616359241,2.56086383998563,2.34910099737628,2.67231574545105,2.87833716626464,2.89559709933766,2.48923720328886,2.47771257205071,3.22843374746491,2.80570245119933
ABCC8,4.36463260181821,4.97914731119461,4.68310812437425,5.7788943272768,4.38475876779987,4.74615559846485,4.52110019764514,6.49977808069356,6.58306768297462,4.24261109938782,4.90789711016786,4.76957405545616,4.30220380804289,4.56840056588377,4.47690608519142,4.52810313324836,4.67090816336203,5.91173960662448,4.48047395804503,4.48014349138355,4.62338110217563,6.05288438233087
ABCC9,3.72027028636427,3.28634240518545,3.64343279327139,3.36344546641688,3.59815661156563,4.07426644355149,3.65644018137224,3.0879336480295,3.49254085256835,4.8758756449243,3.56376651274936,3.59086278131235,3.59083018331073,3.78863182213744,3.61733102148744,5.37333808374405,3.88048512319713,3.65852146845346,3.63782505481107,3.67458575225773,5.42733195370557,3.80129559191518
ABCD1,5.38220844352076,5.31558031530594,5.81927844897467,5.25731758600648,5.57146269912212,5.30393683951808,5.31409874088704,5.0023552199641,5.40933386882081,4.79619618690421,5.24153596312245,4.99910381572385,5.25947922289294,5.12507180806949,5.60072161886925,5.06270330953441,6.1957149380285,5.27396880101821,6.20332367780337,5.33592597562731,5.02693082111738,4.91708037569657
ABCD2,2.30357048797606,2.03842371359158,2.09710924492505,2.36796688881363,2.0896623984128,2.17199982945785,2.01761793055299,2.13317460020834,1.98206401446667,2.10510555831574,2.25431460744095,2.09138112600213,2.19031431980626,1.98804396958437,1.94400088772894,2.49621835441065,2.2478643371635,2.81343076324795,2.18461490633991,2.19227574953727,4.62992877617368,2.17126915204347
ABCD3,9.31901519936793,9.30810734695592,8.93162478817869,9.93595802180862,9.06968543759787,10.489606992142,9.3891087273302,10.069814923944,10.4296996619594,9.64793177689694,10.0182253197659,9.50643143787377,8.2725256649776,9.03602126968809,9.46409812803773,9.15039770514521,8.51723456251173,9.83906192921213,8.9473779405632,8.97135076853817,8.91496097033316,9.67226326729019
ABCD4,6.8593576571708,7.20165177195164,7.19296605721172,6.0520294842275,6.92862006650623,6.90457003852848,6.43663365452808,7.19856054224861,7.18237002055163,6.4502345503427,6.38437860317142,6.5811455448595,6.69901310401272,6.36940356946814,6.4668797536823,7.59043894479939,7.24591758588887,7.3364713713611,6.63364387803777,7.17947574080373,7.31740285323735,7.27289895644522
ABCE1,9.14483501549562,9.46885640483702,8.73133001957695,9.02133349627247,9.36127519079804,9.43003379171481,9.1424371559345,9.0393804641073,8.82363872650063,9.34921162732361,9.10720711642954,8.86589564273529,9.48431846592793,9.14989959641439,8.77001164054464,8.53808919865629,8.54725258540438,8.3429131652499,8.48352409440763,8.9775142318229,8.65220146112235,8.77701788210345
ABCF1,9.04127304940693,8.94336721815748,8.6830928529968,8.37273932681742,8.59876798747346,8.56421255549207,8.95301974078459,7.91172171848451,8.37600116694694,8.85749464250338,7.79283255420686,8.86819390459655,8.71321650076142,9.24213251053068,8.08157338434978,7.9487811316614,8.47188667268114,8.07561794386203,8.60021274719933,8.60257335248935,8.06589051713414,7.90618411306442
ABCF2,7.76263789739079,8.68575004354411,8.07483645416454,6.94212333585128,7.71421745394149,8.06737977558807,8.57709701177401,7.78753143473045,7.31851484494742,8.08807738450326,9.07853770082724,8.62165483378571,8.02276794899394,7.42236144593114,8.29549853624845,7.21178771875878,7.90752290013895,7.49539657408983,7.59864309662004,8.14555568915235,7.45430853056465,7.11288296868487
ABCF2-H2BK1,7.53270352697954,8.36373209423792,7.67605517679785,6.64277920328577,7.25949464209631,7.8135863149442,8.44209763413688,7.43941746781226,7.16341421450657,7.55135025317504,9.13606307233434,8.33296902803818,7.87006443153358,7.12615977488961,8.09260143689762,6.99858096641741,7.15616804153558,7.38384875686922,7.19745428424933,7.79982114072832,7.08269715429925,6.94411825374326
ABCF3,7.29052014831259,7.7207755236971,7.34954484998818,7.15876254827307,7.48744086070266,7.10756731365673,6.88950581475687,6.92545818048016,6.54908848731101,7.16046811945875,6.68186374511291,7.50349306738133,6.34216199382541,7.40611849595368,6.89973902272418,6.80614406683638,7.32151745258543,7.15220024519639,7.00038869125343,7.27422105947903,6.7752579416331,6.66622491630658
ABCG1,7.05042414111824,6.4175463905751,6.02710387219616,7.66381721185811,7.61004548973124,6.86433947609234,5.89027291068053,7.69077687623318,8.1976302795536,6.26996662256856,7.80814252567903,6.18184870783441,6.87816141826684,6.14693448315769,7.09293570822855,8.03596424710821,7.97878821580174,7.52042198479515,7.88474075681623,6.74049084813844,8.06466566212412,7.02136256527363
ABCG2,4.19584380582045,3.78477620678707,4.26558676526263,4.45804613788748,4.34796858460182,4.65213118693994,4.84921303924176,5.10722356828359,4.45722289793007,4.65875612570496,4.32452697865897,3.85847388770978,4.29478354742382,3.99399009817896,4.10763312221504,5.86870122097945,4.74337481375879,4.4119598895501,3.92020396104181,4.55395029323578,5.75177223903009,6.63224738951478
ABCG4,4.44350672542824,4.67695687857203,4.65294081018785,4.81712789260401,4.65458881110368,4.46000087909222,4.73135113652706,4.66565946479314,4.7671090571837,4.8166014742238,4.32172709727869,4.52058935072812,4.52678246631739,4.94618299507761,4.61316907340271,4.79988311175376,4.67906965351234,4.5666603331381,4.49020702885336,4.94535684797521,4.63275592038312,4.77721328792952
ABCG5,2.6516855710864,2.92794760320307,3.08705721386396,3.08244912582055,2.68282537273714,3.04958071971601,2.82399997829851,2.76931061040312,2.83774738978874,2.71378237333419,2.959376053846,2.82935667391357,2.88903729566336,2.95258336443038,2.50264733688509,2.93260641078393,2.61666953162982,2.71949875793025,3.05931241530123,3.0840450701092,2.76146601012805,2.9860903150134
ABCG8,3.87976144435184,4.18585081620556,4.06052198678516,4.0217603237512,3.80149407175871,3.68678111545965,3.94043540733006,4.13204591647299,4.0637292396535,3.4817282924052,4.1455558806636,4.02826170073393,4.11953227718445,3.97931402688294,3.93209257118774,4.09577891586682,4.00650984440218,4.20053639836705,4.13549078514524,4.36700403408403,3.85940067855728,3.85067162461646
ABHD1,3.63213706463809,3.93368452250173,4.07384596854707,4.09076380851503,3.63809212734968,3.80930369115705,4.10098986492046,3.83664179805631,3.80807724766653,3.85505632578521,4.23804982791084,4.03907250826311,3.77509452528001,3.8166856995031,3.6146980845061,3.90346056488901,3.83903069735094,3.61930426340133,3.85162361128239,4.12438487015569,4.24428413578074,4.04718511928762
ABHD10,8.20551155508787,7.16417441793214,7.49357708225197,7.86568053550944,7.52030441684074,7.85864088602441,7.25215994210134,7.9837175784572,7.74275911643786,7.86568053550944,7.77581413688834,7.78513441837742,7.8272523267337,7.77806356262978,7.8184898568236,7.59588372988761,7.99594880008465,7.96963449303563,8.22535069336365,7.77371570807976,7.6885826034397,8.05163832309148
ABHD11,7.44024578793878,7.7979674046201,9.77447882276158,7.72234255917735,8.08327987204948,8.2067969879811,8.51537280822895,8.13811420651654,8.45120280647606,7.5154056911227,8.9286685811039,8.11731116778796,7.85643917165719,8.72710083619168,8.33106025884777,7.0962314310219,9.05309389737467,8.40005599714737,7.904670987555,8.48927232140819,7.18192960839033,7.75394238913258
ABHD12,8.1331534742891,7.8255113685171,8.00448083728057,8.6704577187137,7.85467709736396,8.29660851215248,8.24606689835398,7.3663653968447,8.56244655931931,8.04245713304683,8.68404162282141,7.67611734206878,8.07125309112958,8.41224664451428,8.48051228533022,8.33982226832522,7.87830429464957,8.1469813878688,9.33362997125862,8.15649349864717,7.69475675386908,7.37528166594302
