,GSM713198,GSM713199,GSM713200,GSM713201,GSM713202,GSM713203,GSM713204,GSM713205,GSM713206,GSM713207,GSM713208,GSM713209,GSM713210,GSM713211,GSM713212,GSM713213,GSM713214,GSM713215,GSM713216,GSM713217,GSM713218,GSM713219,GSM713220,GSM713221
AAAS,6.76716837286707,7.17367769484521,5.84650946247435,5.90973836681825,6.0496695837229,6.2151199959804,5.28015720586229,6.24639033240643,6.48674025121591,6.24852171560706,6.18294915693293,6.07643117362361,6.97116382359923,6.92426331087702,5.56200831520365,5.80292854983627,5.55586589624835,5.83430174599321,6.51061269068205,6.62468536633204,6.43909300034359,6.23415417634358,6.20760195487691,6.17134046502823
AACS,6.70994882278473,6.85139654760318,6.98199064505312,7.16946163385956,7.43397650434425,7.45682106536019,7.77464614104418,7.14322165808218,7.21713598733312,7.04090902815429,7.55295407798953,7.5475393143143,7.87026966195485,7.56121964119266,7.68772032478852,6.84347804616221,7.72937819475963,7.76077119400254,7.69895445393611,7.72400648256533,7.74997543633588,7.67500602404508,7.0556020603497,6.99759828800283
AACSP1,3.0982398113253,3.14346079757255,4.37375827788969,4.31247773230684,2.22169442526448,1.93850551275831,1.92597692230179,1.90523888918796,1.82234748285527,2.06775323710895,1.68893479194965,2.72011171513456,7.27595650648114,7.35289905273996,2.04820972994951,1.65010654913707,2.2439787068236,2.26087111622943,4.59029356561281,4.04871823587102,1.7424010547509,1.94303255446398,1.85080732204175,1.95721599049885
AADAC,3.57027121257503,3.99102622516341,1.87575859731123,1.46256438141706,1.88476618832424,1.4262724231184,1.66293541081889,1.80024262656759,1.32095820392178,1.59737733788892,1.49653176972568,1.48494588793038,1.52183022556211,1.56856586299543,1.66819664752358,1.55042826692377,1.64802132449631,1.59264953519677,2.09302593386221,1.61221427152128,1.53961960977284,1.53399158933421,1.59737733788892,1.38901574921925
AADACL2,1.65317688983437,1.16517182334527,1.49964016852451,1.40715511683689,1.37558614649263,1.28032537847926,1.2545518617426,1.50155351177347,1.49530019064154,1.52539621677593,1.39553362127089,1.22785767070907,1.53544356060416,1.35684284454742,1.78749930811636,1.49389595538997,1.39009407325672,1.69795174996376,1.42291556375654,1.23339839922642,1.44970485093847,1.23953505285397,1.32625098454266,1.34792109833374
AADACP1,1.53588205156856,1.65786772130156,2.24883831457809,1.17513113074445,1.01963276384822,1.4764124924449,1.98318742691135,1.69358033953267,1.53013538833961,1.31906761282936,1.34028596561994,1.47455440132015,1.73297631981631,1.46566418308814,1.58205355022913,1.83002137750488,1.49377522675315,1.34272506535988,1.57176846882927,1.34964500338879,1.62219692019174,1.4528403517676,1.24157723673209,1.38342189937552
AADAT,3.70386644240642,3.72339777694063,4.31915135576349,4.63113725183422,4.97713995481113,5.00273472330868,2.47429987101712,4.03405187183361,2.94932349252249,3.14459619606359,5.15957758930807,5.70009051138456,4.08430591135074,4.26897469096789,5.26743299208744,6.42663457702466,5.99056794193612,6.40860584941321,5.4551279870856,5.15331486100813,3.28727004117426,4.49785366713843,6.23280615120114,6.4776841896555
AAGAB,8.70555121443606,8.48035290743579,8.31839573475765,8.42479462664923,8.27991498849595,8.36966402646107,10.0588381730964,9.79701576588576,8.9210393140117,9.00401813454796,8.44839647405261,8.62665451928581,9.03391091726941,8.68290829663118,6.6705914434983,7.45575700720435,8.69861691186897,9.00740502329715,9.32679368919955,9.47669780323267,7.6382774857967,8.20454876467132,8.46112439351423,8.4647646058794
AAK1,8.39384913179569,8.63252424168117,8.05220593384824,7.90742715410842,8.57741869106597,8.4572717508947,8.77307303334465,8.86065583338168,8.98792030811299,8.81029952400593,8.04240568542017,8.01424557829801,8.6114811124358,8.8048183704512,8.96277655785834,8.24652094648844,7.98451537563288,8.14163737597184,8.62858149487083,8.58265739353276,8.819776922732,8.94913963110336,8.86362995741122,8.71639884862428
AAMDC,9.17636492297616,9.49028840943535,8.21462387365907,8.19999439088704,8.32301631765592,8.52929652932206,8.78577804911575,9.31295921521217,9.30565223530548,9.03146347361279,9.10919186649881,9.29259410002876,8.7935982342272,8.51911693163328,10.8282161284486,10.2376681035431,8.17396651512624,8.48537169476768,8.0343331322885,7.82612937623003,8.91126954001519,8.92106390533769,8.93316241718236,9.1028127687806
AAMP,7.19430477468137,7.53079390669757,7.78814789009156,7.64210830510104,7.15641163076544,7.49762192058831,7.37387968768919,8.05089084884931,6.76541514788542,6.38247245935058,7.47505434349551,7.40750000164724,6.68512513005167,6.75871745217569,6.9194460126241,6.77353117040172,7.10480423686772,7.34499495491391,7.11840764575382,7.10542411352104,7.04639200350766,6.94001507815411,7.4615864224245,7.47391067080997
AANAT,1.89748029045519,1.77983350128535,1.55886620885096,1.60679685963367,1.63048558311972,1.74919743710045,2.25172902476534,1.65399082544969,1.82679781449374,1.46940959772425,1.38119437519734,1.3354564430238,1.71597522885558,1.1720528844014,1.26324798544326,1.22692396197738,1.43444151861927,2.34223347887291,1.29543329706713,1.34064237220252,1.7129860815687,1.47736904720745,1.411530838798,1.30360014913926
AAR2,7.40689755124241,7.70257241303385,7.7727235425522,7.65644817482921,7.81678266135772,7.99720680455273,8.02949203680913,8.19917618289426,7.73355315452538,7.40351111214566,7.40710106830517,7.31057271912682,8.64505576438501,8.62949881258016,7.03217671059843,7.16779205125044,7.95662749115501,7.95377785643539,8.00482088241868,7.98732958696503,7.5024519903478,7.00697220127988,8.04166974640739,8.02995208793032
AARS1,9.64243125165479,10.0737256056823,9.66362241940667,9.53040559095861,9.35484863970371,9.69392614501943,8.96857131883547,9.31311219665606,8.6950349136059,8.39776327267866,8.7113964026277,8.74627637793061,9.4701464832166,9.49787508875415,9.29457936685728,9.55026939489996,9.22074451805858,9.17562976059575,9.23423347886918,9.10936854250652,9.85944203531196,9.86552287049665,10.1569698938341,10.4570648898755
AARS2,6.09904434513996,6.83469051080358,7.21750950588428,6.88782194225725,6.29942608430729,6.48846110226769,6.81138472967106,6.62036499051177,6.45794293011329,6.18933449751415,6.98607345087271,7.01338229131034,6.66954691182016,6.82003008156437,6.76259594699743,6.59904511817971,6.21694711377855,6.22234068063957,6.2902279220079,6.51185218467731,8.27283880175506,7.97199616287623,8.10354051694299,8.17220152383734
AARSD1,6.35000029772795,6.76497273015351,6.21175796123111,6.47241824489137,5.63840819517441,6.03860330494711,6.19080176533217,7.10718187494776,5.41591595297764,5.13446462799329,7.35455880533808,7.15146554666539,6.67878397084248,6.61040694719983,6.14337896571904,6.37508538598091,5.54961586622101,5.60209710889101,5.92048941320634,5.97023943982596,6.97857581794175,6.55616367721164,5.76977699385842,5.92798231770026
AASDH,7.04616460261032,7.04757071485811,8.17220250812684,8.07113776038415,6.87125696806534,6.96260120352578,6.59797297159797,7.12294479232228,6.6595089476905,7.06091520536367,7.85485190852102,8.03925324255681,8.03771181938697,8.25543325440731,7.34006294691499,8.01024734652755,8.45712497843318,8.51535327614015,7.32777319135718,7.21520761537163,7.1176099576721,7.11195729996997,6.72452282531811,6.70120416080927
AASDHPPT,9.36421358649191,8.87744551157875,9.65667408327763,9.86516885677724,10.3232327129563,10.0518874232352,10.2349954575264,9.76244355658577,9.4309857864755,9.75906666438594,9.54174070235998,9.49467979206143,9.34439056830125,9.42617165047907,9.1200099590502,8.76887897270594,9.41623343831624,9.31080515032777,9.24631314790151,9.70577178321649,7.51534009102372,8.71049912174877,9.14888990666391,8.91792941349156
AASS,3.92467589719486,4.13758858956902,5.04501236487146,5.13769566974961,4.74617582388181,4.71300283648074,5.25580968733713,4.63513272026701,5.83323572033791,5.41309569299688,6.09211981384847,5.8923173394166,4.66749963957143,4.84871796852981,6.1761336995606,5.9200566967077,6.28239553708165,5.81583871922005,5.60576230298422,5.57348807518096,5.48021612062184,5.78272294413304,5.01984973557424,4.72028737370313
AATBC,6.79597185536015,7.04843700023682,5.23050668403923,5.39454853815886,9.00656626592604,9.25221846761199,6.7136100042121,5.95015938598665,4.60485219346516,4.39371649373426,5.84013816438862,5.6241086191073,3.5419611570311,2.8643643236179,5.0584777442026,4.5062804365132,5.71026309933174,5.55062057872814,6.26941480257821,6.15573963400226,4.80822576011442,4.54274529643985,4.28244479245679,3.47005226285791
AATF,8.37520059815497,8.50942701582937,7.63084050085122,7.4222238911878,7.73564399157096,7.73028236217219,8.41476967752503,9.12444221207523,7.49510096039793,7.20843384439692,7.65677973095383,7.69330009407768,7.96319366879753,7.87001593633132,7.40324993239837,7.96045817583181,7.34473469745261,7.31812480573756,7.47197877063701,7.51405179491925,8.25632674228418,7.81380942084965,7.56802347175277,7.58134749495971
AATK,2.77703788530653,3.5754648591174,3.84954716726175,3.74076956224504,3.40957418466118,3.58091773581017,4.23496817016314,3.42429298176027,3.33274200240955,2.74336644015851,3.71881175506415,3.73126432889856,3.65775175516446,3.83406001288662,3.90217456416787,3.69153896705361,3.47082827533735,3.15880798889926,3.38683367319459,3.26603076229362,3.65403001213958,3.46980600521671,3.71031827942319,3.60942178326669
ABAT,7.13701019994003,7.00224349939077,7.02292981143499,6.70433056830191,8.03321038589091,7.91197604325397,4.4971483171219,5.8717294580217,10.6281188290025,11.1971114715994,7.89947842721475,7.84258348522442,9.17288493263158,9.20284422866721,8.08937189523083,7.83637544637296,8.36297011677424,8.28842909170276,7.98559493666895,7.9249289940875,9.02045538544574,8.92023210179399,7.02803506966534,6.7487323467201
ABCA1,6.243255157997,5.86367631357164,6.39202436034768,6.65176182747302,7.41788694119236,7.12293443177858,6.75209194279733,6.64393027309486,7.05995921852892,7.30441076951121,5.86536269515824,5.55254799661709,5.83765505308498,6.23182066265361,6.34043434391288,6.09019922629217,6.17815869739995,6.44140351269052,6.78193834293997,6.98400942819644,6.51550426212857,6.82596057705422,5.83465190376458,6.07846223657655
ABCA11P,2.91760564331867,2.92127645048532,3.83719214614943,4.56952139278991,4.76167911523786,4.97676908659942,2.30080559020989,3.63987536709694,3.94687009965467,3.65467078583924,2.26066222024728,2.5380653870923,4.23617082502582,4.56241386541044,5.72515534733916,5.21356609173491,2.10211132061229,2.51056162370355,2.86558926742113,3.490347380555,3.83311296795635,3.53849930892435,4.03179711691125,3.77674708811099
ABCA12,7.45952100621939,7.45799976209493,2.13322272379051,2.52518514966345,6.23696861040933,6.45757034937882,3.05054310800475,2.91781405381775,6.20023237686133,6.01298777247515,2.61416027450044,2.92655650656659,5.43397084432416,4.79169574109896,1.78173859438397,2.45031841540953,8.0336999912181,8.10084932980146,6.97313183316348,6.68234515074195,2.46729798095795,2.64378443952427,3.15143960416124,3.54797881747707
ABCA13,1.43508670479122,1.30419810799109,2.65105353236324,2.28379220993969,1.45902966416521,1.39249782446312,2.01223574072209,1.64630597359612,1.35086866406443,1.40795451074838,3.94094833010503,2.66818984828217,1.4165632989336,1.37558614649264,2.44104189094587,2.01770059845849,1.39555515697299,1.56650119296447,1.31624385244203,1.50784561740637,1.41357173377904,1.25229090781351,3.04117712680316,2.72424685633306
ABCA17P,4.66810304398338,4.8952362785337,5.03370404128987,5.07662045818936,4.02256733040416,4.19103271156533,3.68053888758023,4.29837578360164,5.00147253736912,4.49699189895977,5.42265350158631,5.3033419162487,4.93415116741745,5.35300679995435,5.47118661370888,4.45741320509599,4.69634481186058,4.53140867526065,3.44011281652739,3.31837340519311,4.4145071803246,4.10177511520794,4.06357070271013,3.64146687898475
ABCA2,4.35552186656248,5.08526950595369,5.17717183331724,4.88516388844784,4.41625498785268,4.68743197567858,4.96199123537037,3.67724052503135,5.12737580341618,5.10309621282615,5.46287777399163,5.60964147746704,5.16654739025457,5.60066235579543,5.1572369383331,5.09773610100679,4.74582564419085,4.7371055559134,4.70542240025861,4.64439400054076,5.16654739025457,4.88160674108088,5.58109194441951,5.46658752729498
ABCA3,6.04997795612181,6.77555354610103,7.91383124906825,7.81944244298941,7.35104354156401,8.07445164292625,4.72786705937209,5.35298530599399,7.35934332829353,7.2857451932776,7.66104351237645,7.78966535766525,7.96060772428478,7.88466979302944,5.92288576155396,6.84745111016482,6.60725584333003,7.28388076963015,6.76096692160891,6.87768668099779,5.11534485053549,4.04472504147985,7.38523050773309,7.42182103188379
ABCA4,3.61923141199067,4.03339113967235,2.25178897162986,2.48924033099498,2.40471348708072,2.65086207455802,2.93763323746982,2.34114410148497,3.31909432460388,3.42761468647411,3.39163667212058,3.30242054942845,3.17333305721868,2.89465595100863,2.62859349996741,2.28198723287524,5.48093104779486,5.56332093709131,2.2066121640832,2.60952876700923,5.63165020327784,5.48187006388383,3.99955810752869,4.12377134653936
ABCA5,4.99172016685366,5.40844620625227,6.94028286513635,7.20075174152985,5.14422776022867,5.03261692020692,6.88355739626765,6.64275137848689,7.66664598259301,7.48492630131206,7.3761315254632,7.03662510054949,7.10514872112283,7.4116893324248,8.03607968644182,7.53410581366404,6.49682768326303,6.76064626140328,6.74364974454473,6.27365376501177,6.19687458598908,6.50491546360636,6.81487713630175,7.13694420599429
ABCA6,2.45209053313117,3.01331405437648,2.9758838608148,3.00820612444532,2.56758065880236,2.92346665922674,2.25495874289064,2.53850827401721,5.24720857667768,5.26821610964864,2.92519057312327,2.05916070083807,3.54162568266481,2.98107585059054,6.03876416162976,5.34399515287068,2.23079813645318,2.41543803221698,2.50604838423587,3.25837544226801,3.86645828230754,3.20442282886962,2.46939030400167,2.65422886936691
ABCA7,4.67775813062823,5.5680070199673,4.31979721551169,4.30405345962201,4.48854127656088,5.10996872461892,3.97225667168533,4.29984213233844,5.41413091628803,5.00729063723308,4.6429084609177,4.37322597621242,5.02544493867148,5.40139621876675,4.90342505828292,3.93291168496914,5.2043913842237,5.13655338651245,4.60032888718396,4.39690727465137,5.01255718064893,5.07857480147689,4.18844737029185,3.69289027249592
ABCA8,4.46469126989758,5.43308487747476,4.11954293018614,4.36286741630377,1.69795174996376,1.90619088035117,2.03145055319239,1.74511455028536,8.04068078411622,8.17307741924218,2.9838848255676,2.5426161133364,3.03493048177292,2.47680739578812,8.03797932555923,8.09769401452671,1.91411712771475,1.70144616440279,5.08086848416163,3.93842301715563,6.20816725044797,5.8553557536733,3.51193481447889,4.48731975908365
ABCA9,3.45038671143241,3.5266817584768,4.78504601208855,4.79660989366907,3.7231773633871,2.9257025450595,1.88361586789087,4.22315851174567,7.2552776521669,7.28725314451315,2.94133306955702,2.64959257145771,3.85300299681349,4.34180243588931,7.87881195901574,8.12990336553825,3.59018593775346,3.47113732957628,4.66018627005533,4.62718966386796,5.16312555228902,5.23184550247541,2.85770689246352,3.92482529860233
ABCB1,4.66066434979188,4.20729457877481,3.91441582717147,4.17812857113512,4.60798513427228,4.18378671284226,3.28209111373204,4.07869412906275,5.43725295248427,5.08993118014132,3.61027961176015,3.34608647263867,4.25892541361539,4.5982468176637,5.00520087063651,4.86671224944738,4.0751978668115,4.02925291585322,4.96431319938212,4.8952757454048,4.66694518970228,5.27458029744551,3.9935074184761,4.92354485450982
ABCB10,8.20848415721333,7.47972159433507,7.52098464352305,7.68700086636239,8.27804751261456,8.12879663809061,9.38526836057977,8.99926088695361,7.54572808543048,7.6106147627662,7.57593882819394,7.68555868525893,7.90886572224335,7.68024987138801,7.6826699037548,7.76829692157586,7.75826093038367,7.74190239225301,7.8764888529967,7.83210990230296,6.27442254597063,7.09030140893239,7.56198906681599,7.46362072851136
ABCB11,1.27266417219585,1.45203193233705,1.31160441701611,1.39321516077447,1.30639601086523,1.68596795072609,1.84068294808744,1.53296203710397,1.26703563136337,1.86142876221768,1.48966227865479,1.44011473325621,1.32367197512381,1.31520064942214,1.28027433800019,1.30703748357821,1.49234427099883,1.98568258514111,1.5035514661749,1.53544356060416,1.56386299245361,1.56849277204313,1.62458450597793,1.41934380723496
ABCB4,3.41921602365849,3.45572012971921,2.82462810344707,3.16592689759018,3.49124131481305,3.28527484877532,2.59909704778895,2.99334293400989,4.21187173376513,3.40981003404744,3.26419971377619,3.17788019644788,3.82172296221918,4.24696869273301,3.04378237809275,2.44456510495259,2.57702855938936,3.57632695734885,4.28666144419306,3.78269306892053,3.63038196473941,4.21053605016124,3.39178891070389,3.91387615662676
ABCB5,1.75832882421641,1.53458356607322,1.99787499177017,1.70749842280872,1.63993899707531,1.73425660185362,2.12261810932209,1.59633165334212,1.95273223862403,1.72527981190257,1.74891640354606,1.56260401794342,1.89738801405465,1.66580781796811,4.12274817889219,5.24238996367868,1.78525111535203,2.02795138099241,1.90584919333299,1.99684366597957,1.70735043481266,1.92316790267064,1.80018435330357,1.86700916702425
ABCB6,5.89988220142247,6.25599822346322,6.41226793140434,6.0853169562458,6.54441139205867,6.7758243365038,6.85113510007335,7.5472694025823,6.12057500556672,5.66905510114778,6.87059521723591,7.01386845124873,6.59181873453744,6.76196457565104,5.95092136450193,5.60508839543484,6.09000289902422,6.25426899875866,6.83882881270267,6.53550466510256,6.88722217354682,6.55628558143984,6.04881524890548,6.08549630499556
ABCB7,7.0640705589851,6.8517718430663,7.87343993001291,8.00091317675137,8.02960573706173,7.92898468331697,8.56086809185731,8.28145524557561,7.73347859481327,7.5596919380947,8.09050125130041,8.2794703926054,7.38990873365357,7.32601376232332,6.89070357752709,6.89984811120104,8.08455175016432,7.94096228920479,8.26155099436854,8.33737049116693,6.20366626096806,7.10926139896798,7.79662076467184,7.91583167252617
ABCB8,6.41745026674032,6.91880867488522,5.62414298254657,5.1932745929074,5.71608122100151,5.97553527537863,4.07626824707263,5.00270662306972,5.80135410767638,4.99285661356743,5.24340352873629,4.82620284471344,4.98003753450455,5.25754749248013,4.32746613384144,4.35255573668129,4.94041990399094,4.81587472812526,4.88023135532513,4.25667336836714,5.79761290892897,5.61825110568368,4.33838254940398,4.48436844577272
ABCB9,4.55881758989113,4.73538515502767,4.14068696390059,3.73661631530715,3.65757695209899,3.32549006762638,5.91484008849061,5.38303406553563,4.42107133022202,4.33135107212854,4.73148472599999,4.52869297752262,3.5799847100935,3.58659472435906,3.95999428625648,3.40426226483424,4.32281464784692,4.50622204728338,4.79598204106763,4.6423133507601,4.84754781803129,4.25723318394557,3.32549006762638,3.58767207966256
ABCC1,11.253978975867,11.2227290604183,11.565063195566,11.5537977257576,10.9388933397565,11.035187999729,10.8550038353258,10.7958576764059,10.9255669377678,10.6503162363145,10.8107353000356,10.7601704538269,10.7253504844053,10.6889316759079,10.5422569743806,10.68937069377,11.1297492751479,10.9524542762622,10.7343546480355,10.7186650674185,10.9415525133221,10.8227828729837,11.0136335011527,10.9464394467937
ABCC10,7.29198397041162,7.48837617430024,8.14775764564236,7.93278283085353,7.70523120586801,7.96098311506931,6.76702030934698,7.31699428216289,7.44348337634954,7.28222269841143,8.31147815219032,7.97231856717393,7.30917635588365,7.39956178521833,7.79085770904318,7.9027464212896,6.90247550411526,6.88855724691959,7.51355924870624,7.70330675646795,8.50279190891521,8.20240228037775,8.10345645005005,8.0468196173175
ABCC11,5.52237395217136,6.13735638892488,1.59015229851691,1.74483452799189,2.39911241255796,2.88603884210572,6.84653927857806,7.4627672284173,6.01410901077477,5.81717057459522,1.73055972875275,1.57342844722912,8.96210445725584,8.92273041503755,2.50478578232475,1.89750161926542,9.38016349718985,9.45590940973432,8.02972208070755,7.92010971170148,1.77600234162125,1.72583769801563,1.83321721916215,1.87401818314667
ABCC12,2.03898338691555,2.24087588934464,1.76673889228924,1.83560099517828,1.75582499360891,2.01057646552366,5.33339324816186,5.5711455061776,2.20027354963876,2.20257514643018,1.74134426160751,1.63797917771464,3.49368453121831,3.57643178024833,1.7823920021224,1.75500911403166,6.55199846369031,6.76686388469261,4.77625668250553,4.1686885494537,1.95931219687331,1.62711588046577,1.92573323340296,1.49675585455371
ABCC13,1.88549523903259,2.07705865158627,1.80099635908436,1.97258448615525,3.48161314763029,2.50589274622848,2.2368326132253,1.8094743929264,6.17676143145116,5.69346648796701,1.92601475138573,1.93635871244616,1.98435145751974,1.80996542880178,1.59297413016008,1.406464338236,2.46898289811532,1.92993286553433,1.7830524410823,1.58701011775219,1.8836829567629,2.04820972994951,1.71985644929849,1.96746532977664
ABCC2,2.06458737031633,2.31570250062009,1.709107348364,1.73779351257147,2.06027136722567,1.75682406852512,2.01460083238918,2.31025080412381,2.06233895137123,2.126536519329,1.56266688550643,1.81036840977452,2.57812477523692,2.43649880381151,2.448639890002,2.83142683841717,2.28593243417969,2.09913965158527,2.08736693247418,1.85187560121191,1.79982048985073,2.06725088482629,2.21241185745546,2.41529484413338
ABCC3,9.18382706410102,9.27396576466694,5.54417903949913,5.40133232661847,7.32914391753808,7.4484227030448,6.73238802464559,5.02797204148925,7.46674379002868,6.86824683801389,7.29687407987129,6.99389893609112,5.45991891758749,5.69269714105717,6.13424459234713,5.18323466508294,11.124066559193,11.0904632415723,6.67756275395163,6.22750472917025,8.36642063985145,7.7327015731856,5.41333062451244,5.6701131741195
ABCC4,7.0289509344065,6.98195737475897,9.80408560310503,10.0357841894709,6.75124871542684,6.76526710058822,6.99814962616452,7.39024770463562,7.16910535567048,7.19502941522585,5.17812494123048,5.11121998991345,6.19046551609542,6.41655154943942,6.68138241522402,6.73088381342702,7.28613867624312,7.1260633441095,8.83466854417701,8.72295893490204,7.13138120147541,7.65822255821333,6.26823966777177,5.97607712860653
ABCC5,10.1718842748504,10.0794914415378,10.1789703163671,10.1192495767426,9.04551966694523,8.99153846328152,10.0517070689883,9.51786694980009,10.8414976158757,10.674885914617,10.1523330644474,10.0732693740698,10.5542517714299,10.5329846915815,10.4091700526387,10.4858874838968,10.3022069494422,9.96015492507013,10.7550925439586,10.7414511758601,9.81124395781375,9.68656546549002,9.65304812336894,9.88766202129022
ABCC6,4.00792476944218,4.34834767621615,2.87518148588176,2.89292295026998,2.97800370502523,2.4900175533702,4.2708292063954,5.01157981331524,3.92923593411697,3.0911857737374,3.10928172482053,2.81357949600587,6.45487657645806,6.14602621804759,3.43826295274995,2.9725881151232,3.96923885722115,4.42808184457302,3.31693534743365,3.27141218846805,7.04750595140874,6.1657454282875,4.13206045558627,3.85118550030507
ABCC6P1,1.55560218340134,1.79144689316936,1.78237858472965,1.27146420871035,1.4456783062924,1.20577274451432,1.71659647759984,2.67742692358806,1.39917400306557,1.36039120376021,1.27020135742646,1.41697284171136,1.52809350161522,1.69681772127846,1.33140493596909,1.43669377344964,1.2394030266891,1.5680307180692,1.30066916447042,1.31441855194793,1.71985644929849,1.52026239602743,1.50094157014865,1.12091324936361
ABCC8,2.91107817646082,3.1243281873219,2.45102323985386,2.36280661426877,3.80010327901153,4.31303856498848,2.51077041497299,2.21566755628436,4.53823366954377,3.74554629738133,2.51043129282559,2.092520379969,6.45663686741811,6.2301252412594,3.18873042652885,2.65093285551988,2.59794008322443,2.3695741729943,4.04748114958194,4.15089689305815,2.50114380735699,2.15154037717299,2.26642740153059,2.46106638223634
ABCC9,1.6425808538281,1.83863384968023,2.3542853634418,2.5823691817592,2.08943664007233,2.13041554502359,2.96242971878701,3.25305832347028,2.8522434945481,2.15200502832408,2.51077041497299,3.32376823583924,1.99309633565301,2.00598087007269,2.8722886178367,2.77793670459512,2.19556582597324,2.60196246511857,2.12711864332696,2.19724660745967,2.24342001930631,2.68626799312587,2.26642740153059,2.46041807072264
ABCD1,4.4282654039843,5.24581039071537,3.77336702755952,3.61269530048777,3.1377395618738,3.89010665197073,6.67394736997483,7.66435520521669,3.99148187421988,3.70927037256297,4.11636640689483,3.85308530998604,3.73696795747969,3.83915373508288,4.00314079329023,2.90033523028227,5.46624359332429,5.33820180166711,4.64012893817411,5.11140743503147,6.91225332966684,6.39531888146045,4.43321308131856,4.34799177305013
ABCD2,1.30679811465191,1.43582247712941,1.80449686886297,1.73778582638841,1.68410435669807,2.58304381718754,1.77685201825454,1.56690323032245,2.78967223066281,3.77232529812704,1.08858139279923,1.29073842022137,1.32169542182479,1.35606069875416,1.89885139542317,2.0407161864061,1.53121224315761,1.51818202916873,1.87567825481295,2.44905848377388,3.04254254377692,3.52456146568406,1.30208710663308,1.33736076671773
ABCD3,9.0064460019711,8.44849554556822,9.36006015210565,9.45523746050936,9.00543965875628,8.83133806701903,9.13439938942152,8.84796602901894,9.28010427823463,9.39322082947297,8.04065452582637,8.11089436897967,9.36939897709505,9.19237001535781,8.90679529139301,8.68315862554235,8.79291094397784,9.06712702112379,9.07026193717651,9.16624680594173,8.35845159842771,8.78819690469824,9.58969174338337,9.1389192714422
ABCD4,6.00240938648405,6.19628596503161,5.27411965873416,5.52127505812363,5.86805735813731,6.0025639997984,5.65627930224823,5.98160372539432,6.13019960620392,5.72211324681735,5.436643455858,5.41687997467467,6.3417669999052,6.45160293487153,6.71881955114042,6.466492256518,6.01894328829111,6.3677425369177,5.83555681114135,5.96420284171518,6.13736551662529,6.19898618048655,5.2915833588205,5.11967907676281
ABCE1,10.6761860724189,10.2594286885785,10.9156578062332,11.068743763396,11.1589687889607,10.8936614698938,10.0125645495176,10.2578211170032,9.81198087185265,10.027307806908,11.3974295028897,11.3854200269919,10.3661847653443,10.5177116840586,10.4828167786009,10.6717723985673,10.9215457162621,10.9065225286623,10.6628429602301,10.6368037959662,9.64023135783535,10.1669507059614,10.6271595079095,10.3739241990481
ABCF1,9.26394704582295,9.33017300049069,8.9157283758446,8.80288210138475,8.03468435473352,8.11154654359317,8.60915590150461,8.99569220493034,8.2404893046444,7.78914698047673,8.41223123563862,8.33916962005469,8.46256403598726,8.63351282906889,8.6967973959688,8.75917944309258,9.17073840755827,8.98511661256005,8.40080877214514,8.40756828036035,8.89185971725643,8.89818762390926,8.96271228521727,8.85968771938836
ABCF2,6.59811575859594,6.81082509094882,5.99519257111183,6.1008830499985,5.60855916010603,5.98791333376976,6.29698873981827,6.86108892885937,4.98565432543096,5.05869611090822,5.998096381126,6.06606168220153,5.446317552262,5.30328394307888,5.03056405216734,5.35031154838941,5.80496917520358,6.00469752232222,6.30647672888325,6.73384929955314,6.5675334749919,6.17412271956434,7.31308384716804,7.14567999906638
ABCF2-H2BK1,6.35848459578941,7.20411877355344,6.24957265584545,6.69460229702386,6.53554786301552,6.63558989933384,6.48445773280541,7.56415938804651,5.36175728605342,4.9724965271987,7.08833596670626,7.07609499784171,6.36921051210699,6.07315093031844,4.87991275944717,6.01144383187329,5.99240141863364,7.03102336356242,6.8014855814617,7.34197758381353,5.79302972500399,5.86668786145068,7.93317525930734,8.11978200474602
ABCF3,5.77262605665502,6.42451576436973,6.21917999199814,6.15374798332013,6.79937140203094,7.1201752246797,6.74170441483232,6.7187555695982,6.1614595903549,5.65315700777538,6.87492510013114,7.07305145588427,6.71859866537279,6.79058557976544,6.03987421746865,5.94210679585772,6.45639679137759,6.69635621205455,6.72399689277446,6.69886042106445,6.67533034751333,6.75371270442342,6.26083549621319,6.33352875786681
ABCG1,8.48627647245257,8.23939663596027,8.57400704647556,8.67789418050455,10.823730662589,10.7288368314886,7.62628403300771,7.29953365829035,9.47190906096633,9.67955128524418,7.44120774758237,7.20702013278455,10.0964993665638,10.1465503828362,8.13223263030731,8.5123465003688,8.32593583016916,8.23575342586724,9.52755933053883,9.59972541446399,8.42666382005407,8.18404909192815,6.67412294331318,7.16216986957783
ABCG2,3.71832121039379,3.77319554351763,4.21937637984477,4.14899891437687,3.77920284581495,3.32438311772259,6.83608987158486,5.72541808695465,5.10058000487987,5.31901998913179,3.8762808084883,3.75743956049282,4.18824249268548,3.9427039935357,4.41186489183239,4.70850535204394,3.90335757502925,3.69391574328276,3.80947797371429,3.5505745120022,3.34373490293851,3.9271912234033,3.91287048760448,3.56203883102557
ABCG4,2.17944930683654,1.96100725667382,2.01794887347681,2.01721672397778,2.91208367757782,1.98482240788675,2.14120607005281,2.35341085484541,2.43896577959259,1.81008223584155,2.11631633439365,2.13051390584239,2.33247000578625,1.84067409584632,1.90269249541637,1.96183681751118,2.12271294944817,1.69795174996376,2.16258739067652,1.9690400719496,2.15161651526634,2.28012078623291,2.27697193892236,2.10828147478128
